group_id,group_size,merge_key,FullAddress,inputGranularity,validationGranularity,geocodeGranularity,addressComplete,hasUnconfirmedComponents,hasInferredComponents,possibleNextAction,hasReplacedComponents,hasInferredComponents_detail,hasReplacedComponents_detail,confirmedComponents_detail,unconfirmedComponents_detail,fixed_formattedAddress,fixed_postalAddress_lines,fixed_postalAddress_locality,fixed_postalAddress_adminArea,fixed_postalAddress_postalCode,fixed_postalAddress_regionCode,placeId,lat,lng,http_status,invalid_reason,source_file
34362,4,ISABEL ST CARSON 90745,23601 Isabel St Carson 90745,PREMISE,OTHER,OTHER,True,True,True,FIX,,administrative_area_level_1:CA,,,,"23601 Isabel St, Carson, CA 90745, USA",23601 Isabel St,Carson,CA,90745,US,ChIJVcq3R_s03YAROdAslgb8AEg,33.8232001,-118.2585096,200,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34374,4,JEWEL AVE LOS ANGELES 90058,2800 Jewel Ave Los Angeles 90058,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA,locality:Vernon,,,"2800 Jewel Avenue, Vernon, CA 90058, USA",2800 Jewel Ave,Vernon,CA,90058,US,ChIJX_RkoLjIwoARzHGjQLKnVBo,34.0118808,-118.2221111,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34402,4,KINGS RD LOS ANGELES 90048,547 Kings Rd Unit 101 Los Angeles 90048,SUB_PREMISE,SUB_PREMISE,SUB_PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:6055,locality:W Hollywood,,,"547 Kings Road Unit 101, W Hollywood, CA 90048-6055, USA",547 Kings Rd Unit 101,W Hollywood,CA,90048-6055,US,ChIJ2b-yLLS-woAR29LcfNJ-R4E,34.0814663,-118.3725015,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34404,4,KITTRIDGE ST SUNLAND 91040,10740 Kittridge St Sunland 91040,PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,True,True,True,FIX,,administrative_area_level_1:CA,,,,"10740 Kittridge Street, Sunland, CA 91040, USA",10740 Kittridge St,Sunland,CA,91040,US,Ei4xMDc0MCBLaXR0cmlkZ2UgU3RyZWV0LCBTdW5sYW5kLCBDQSA5MTA0MCwgVVNBIjESLwoUChIJSTcu6LmVwoARQPEAQlCoIVsQ9FMqFAoSCfVB4KSTmcKAEangzbI3KPHB,34.1899006,-118.3652192,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34405,4,KITTRIDGE ST TARZANA 91356,5837 Kittridge St Tarzana 91356,PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,True,True,True,FIX,,administrative_area_level_1:CA,,,,"5837 Kittridge Street, Tarzana, CA 91356, USA",5837 Kittridge St,Tarzana,CA,91356,US,Ei01ODM3IEtpdHRyaWRnZSBTdHJlZXQsIFRhcnphbmEsIENBIDkxMzU2LCBVU0EiMRIvChQKEgnhkWr0uZXCgBHpeHQTv2dJshDNLSoUChIJ9UHgpJOZwoARqeDNsjco8cE,34.1903404,-118.3637314,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34411,4,KNOLL DR PANORAMA CITY 91402,15126 Knoll Dr Panorama City 91402,PREMISE,OTHER,OTHER,True,True,True,FIX,,administrative_area_level_1:CA,,,,"15126 Knoll Dr, Panorama City, CA 91402, USA",15126 Knoll Dr,Panorama City,CA,91402,US,ChIJBWTDj9SQwoAR6BoZjR--xk0,34.2252697,-118.442596,200,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34412,4,KNOLL DR STUDIO CITY 91604,11649 Knoll Dr Studio City 91604,PREMISE,OTHER,OTHER,True,True,True,FIX,,administrative_area_level_1:CA,,,,"11649 Knoll Dr, Studio City, CA 91604, USA",11649 Knoll Dr,Studio City,CA,91604,US,ChIJMQpOCuK9woARRCxVHzGBTh0,34.1366259,-118.3987842,200,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34417,4,LA CRESTA PL PALOS VERDES PENINSULA 90274,979 La Cresta Pl Palos Verdes Peninsula 90274,PREMISE,PREMISE,SUB_PREMISE,True,,True,CONFIRM,True,postal_code_suffix:2051,administrative_area_level_1:CA,,,"979 La Cresta Place, Palos Verdes, CA 90274-2051, USA",979 La Cresta Pl,Palos Verdes,CA,90274-2051,US,ChIJJQVL4oVM3YAR7ZXyVr6aGII,33.7873611,-118.4037637,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34438,4,LASSEN ST NORTH HOLLYWOOD 91606,6241 Lassen St North Hollywood 91606,PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,True,True,True,FIX,,administrative_area_level_1:CA,,,,"6241 Lassen Street, North Hollywood, CA 91606, USA",6241 Lassen St,North Hollywood,CA,91606,US,EjI2MjQxIExhc3NlbiBTdHJlZXQsIE5vcnRoIEhvbGx5d29vZCwgQ0EgOTE2MDYsIFVTQSIxEi8KFAoSCXm4GiyinMKAEaCOc8cwZZfEEOEwKhQKEgkVbOcuHZvCgBFmjMoOHuhNCg,34.250496,-118.5862979,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34442,4,LAUREL CANYON BLVD TARZANA 91356,6074 Laurel Canyon Blvd Tarzana 91356,PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,True,True,True,FIX,,administrative_area_level_1:CA,,,,"6074 Laurel Canyon Boulevard, Tarzana, CA 91356, USA",6074 Laurel Canyon Blvd,Tarzana,CA,91356,US,EjQ2MDc0IExhdXJlbCBDYW55b24gQm91bGV2YXJkLCBUYXJ6YW5hLCBDQSA5MTM1NiwgVVNBIjESLwoUChIJL6u7D3eWwoARIBRnfJfluz4Qui8qFAoSCWsgbynzlsKAETbajduwQH6j,34.1809284,-118.3953635,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34443,4,LAUREL CANYON BLVD WOODLAND HILLS 91364,4955 Laurel Canyon Blvd Woodland Hills 91364,PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,True,True,True,FIX,,administrative_area_level_1:CA,,,,"4955 Laurel Canyon Boulevard, Woodland Hills, CA 91364, USA",4955 Laurel Canyon Blvd,Woodland Hills,CA,91364,US,Ejs0OTU1IExhdXJlbCBDYW55b24gQm91bGV2YXJkLCBXb29kbGFuZCBIaWxscywgQ0EgOTEzNjQsIFVTQSIxEi8KFAoSCQMsnk8GlsKAEb01nqB3Je1yENsmKhQKEglrIG8p85bCgBE22o3bsEB-ow,34.1609385,-118.3969329,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34456,4,LEMONA AVE VAN NUYS 91411,5203 Lemona Ave UNIT 2 Van Nuys 91411,SUB_PREMISE,SUB_PREMISE,SUB_PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:3947,locality:Sherman Oaks,,,"5203 Lemona Avenue UNIT 2, Sherman Oaks, CA 91411-3947, USA",5203 Lemona Ave UNIT 2,Sherman Oaks,CA,91411-3947,US,ChIJc33S_byXwoARCd-3eclUeQs,34.1650487,-118.4599306,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34471,4,LIVE OAK AVE BELL GARDENS 90201,5144 Live Oak Ave   Bell Gardens 90201,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:4419,locality:Cudahy,,,"5144 Live Oak Street, Cudahy, CA 90201-4419, USA",5144 Live Oak St,Cudahy,CA,90201-4419,US,ChIJh4y1apzOwoAR7PP_8btsc-c,33.9658915,-118.1751738,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34493,4,LOWER BLACKWATER CANYON RD PALOS VERDES PENINSULA 90274,7 Lower Blackwater Canyon Rd Palos Verdes Peninsula 90274,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,postal_code_suffix:4053,locality:Rolling Hills|administrative_area_level_1:CA,,,"7 Lower Blackwater Canyon Road, Rolling Hills, CA 90274-4053, USA",7 Lower Blackwater Canyon Rd,Rolling Hills,CA,90274-4053,US,ChIJ558lkstL3YARk4fW7KX7yO8,33.7702323,-118.3502334,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34496,4,LUNADA BAY PLZ PALOS VERDES PENINSULA 90274,43 Lunada Bay Plz Palos Verdes Peninsula 90274,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,postal_code_suffix:4312,administrative_area_level_1:CA,,,"43 Lunada Bay Plaza, Palos Verdes, CA 90274-4312, USA",43 Lunada Bay Plaza,Palos Verdes,CA,90274-4312,US,ChIJF6cnkF1M3YARsbYTdjac6n0,33.771493,-118.4170087,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34503,4,MAGNOLIA AVE LONG BEACH 90831,129 Magnolia Ave Long Beach 90831,PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,True,True,True,CONFIRM,True,administrative_area_level_1:CA,postal_code:90802,,,"129 Magnolia Avenue, Long Beach, CA 90802, USA",129 Magnolia Ave,Long Beach,CA,90802,US,Ei4xMjkgTWFnbm9saWEgQXZlbnVlLCBMb25nIEJlYWNoLCBDQSA5MDgwMiwgVVNBIjESLwoUChIJA1vZ8TYx3YARt03VMvbmxZYQgQEqFAoSCSksSjj8M92AEcWmuVu_blRE,33.7684059,-118.1988256,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34505,4,MAGNOLIA BLVD SYLMAR 91342,13400 Magnolia Blvd Sylmar 91342,PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,True,True,True,FIX,,administrative_area_level_1:CA,,,,"13400 Magnolia Boulevard, Sylmar, CA 91342, USA",13400 Magnolia Blvd,Sylmar,CA,91342,US,Ei8xMzQwMCBNYWdub2xpYSBCb3VsZXZhcmQsIFN5bG1hciwgQ0EgOTEzNDIsIFVTQSIxEi8KFAoSCVXWymM4lsKAEZiFlh74FSpXENhoKhQKEgnVvAAiZpbCgBFCFAhhYpmPSg,34.1648661,-118.4247298,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34513,4,MAPLEWOOD AVE NORTH HOLLYWOOD 91602,10346 Maplewood Ave North Hollywood 91602,PREMISE,OTHER,OTHER,True,True,True,FIX,,administrative_area_level_1:CA,,,,"10346 Maplewood Ave, North Hollywood, CA 91602, USA",10346 Maplewood Ave,North Hollywood,CA,91602,US,ChIJJykq0SK-woARimI2wg0G4_k,34.1487141,-118.3608046,200,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34514,4,MAR DE CORTEZ AVALON 90704,200 Mar De Cortez   Avalon 90704,PREMISE,PREMISE,SUB_PREMISE,True,True,,FIX,,,,,,"200 Mar De, Cortez, Avalon 90704, USA",200 Mar De,Cortez,Avalon,90704,US,ChIJm-EIamVt3YARdCQ5rxkDEsk,33.3560514,-118.3329944,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34527,4,MARTEL AVE VAN NUYS 91405,14023 Martel Ave Van Nuys 91405,PREMISE,OTHER,OTHER,True,True,True,FIX,,administrative_area_level_1:CA,,,,"14023 Martel Ave, Van Nuys, CA 91405, USA",14023 Martel Ave,Van Nuys,CA,91405,US,ChIJZWHI6CGXwoAR1A12pRe6p2s,34.2037124,-118.4571974,200,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34528,4,MARYLAND AVE ENCINO 91316,6324 Maryland Ave Encino 91316,PREMISE,OTHER,OTHER,True,True,True,FIX,,administrative_area_level_1:CA,,,,"6324 Maryland Ave, Encino, CA 91316, USA",6324 Maryland Ave,Encino,CA,91316,US,ChIJPeD1uUyYwoAR-lBmAKU0Q7s,34.1583323,-118.5155901,200,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34529,4,MARYLAND AVE PANORAMA CITY 91402,7947 Maryland Ave Panorama City 91402,PREMISE,OTHER,OTHER,True,True,True,FIX,,administrative_area_level_1:CA,,,,"7947 Maryland Ave, Panorama City, CA 91402, USA",7947 Maryland Ave,Panorama City,CA,91402,US,ChIJBWTDj9SQwoAR6BoZjR--xk0,34.2252697,-118.442596,200,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34543,4,MCLENNAN AVE NORTH HILLS 91343,9641 Mclennan Ave North Hills 91343,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:2518,locality:Northridge,,,"9641 McLennan Avenue, Northridge, CA 91343-2518, USA",9641 McLennan Ave.,Northridge,CA,91343-2518,US,ChIJo2JnrGOawoARd7eXO3C4gIw,34.246005,-118.5014705,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34545,4,MEADOWLARK LN PALOS VERDES PENINSULA 90274,3 Meadowlark Ln Palos Verdes Peninsula 90274,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,postal_code_suffix:5136,locality:Rolling Hills|administrative_area_level_1:CA,,,"3 Meadowlark Lane, Rolling Hills, CA 90274-5136, USA",3 Meadowlark Ln,Rolling Hills,CA,90274-5136,US,ChIJYYwFqjVK3YARee9JLrbzZJo,33.7741385,-118.3432591,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34548,4,MEEKER AVE PACOIMA 91331,13829 Meeker Ave Pacoima 91331,PREMISE,OTHER,OTHER,True,True,True,FIX,,administrative_area_level_1:CA,,,,"13829 Meeker Ave, Pacoima, CA 91331, USA",13829 Meeker Ave,Pacoima,CA,91331,US,ChIJFTHm2EGRwoARQec3btxYBas,34.2570374,-118.4279933,200,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34553,4,MERRITT HILL DR SANTA CLARITA 91390,11414 Merritt Hill Dr Santa Clarita 91390,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:3461,locality:Agua Dulce,,,"11414 Merritt Hill Drive, Agua Dulce, CA 91390-3461, USA",11414 Merritt Hill Dr,Agua Dulce,CA,91390-3461,US,ChIJXfVXYi9gwoARV5QM5BMLl_M,34.5016443,-118.3346425,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34557,4,MEXICO PL PALOS VERDES PENINSULA 90274,700 Mexico Pl Palos Verdes Peninsula 90274,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,postal_code_suffix:1209,administrative_area_level_1:CA,,,"700 Mexico Place, Palos Verdes, CA 90274-1209, USA",700 Mexico Pl,Palos Verdes,CA,90274-1209,US,ChIJ4ed1HZpM3YARFx5KQ1SAJsg,33.7972405,-118.403719,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34569,4,MIRACLE PL LOS ANGELES 90022,1539 Miracle Pl Los Angeles 90022,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:5404,locality:Commerce,,,"1539 Miracle Place, Commerce, CA 90022-5404, USA",1539 Miracle Pl,Commerce,CA,90022-5404,US,ChIJbeQsdjbOwoARYbjtmuqslbg,34.0081406,-118.1337557,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34582,4,MONTECITO DR EL MONTE 91732,11238 Montecito Dr   El Monte 91732,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:2120,postal_code:91731,,,"11238 Montecito Drive, El Monte, CA 91731-2120, USA",11238 Montecito Dr,El Monte,CA,91731-2120,US,ChIJg8_x26jQwoARwb_jO0PHr90,34.0763101,-118.0278118,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34589,4,MOORPARK WY NORTH HOLLYWOOD 91602,4464 Moorpark Wy Number 101 North Hollywood 91602,SUB_PREMISE,SUB_PREMISE,SUB_PREMISE,True,True,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:2469,locality:Toluca Lake,,,"4464 Moorpark Way Number 101, Toluca Lake, CA 91602-2469, USA",4464 Moorpark Way Number 101,Toluca Lake,CA,91602-2469,US,ChIJS5OGBDC-woARQl2Q0MOv9Vc,34.151814,-118.3573517,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34595,4,MOSSWOOD PL RANCH 91381,27507 Mosswood Pl Stevenson Ranch 91381,PREMISE,PREMISE,OTHER,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:1780,locality:Valencia,,,"27507 Mosswood Pl, Valencia, CA 91381-1780, USA",27507 Mosswood Pl,Valencia,CA,91381-1780,US,ChIJk9gjzVeAwoAReHogmOjXLgU,34.3931105,-118.5907538,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34597,4,MOUNT VERNON DR LOS ANGELES 90008,3465 Mount Vernon Dr Los Angeles 90008,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:4935,locality:View Park,,,"3465 West Mount Vernon Drive, View Park, CA 90008-4935, USA",3465 W Mt Vernon Dr,View Park,CA,90008-4935,US,ChIJpdx2DIi3woARk-R0IsJkFaw,34.0033171,-118.3341444,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34656,4,N COLLINGWOOD PL WEST HOLLYWOOD 90069,1301 N Collingwood Pl West Hollywood 90069,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:1219,locality:Los Angeles,,,"1301 North Collingwood Place, Los Angeles, CA 90069-1219, USA",1301 N Collingwood Pl,Los Angeles,CA,90069-1219,US,ChIJF_9leJi-woARSx6YMtjk0oY,34.094417,-118.3836597,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34659,4,N CORDELL PL WEST HOLLYWOOD 90069,1309 N Cordell Pl West Hollywood 90069,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:1721,locality:Los Angeles,,,"1309 North Cordell Place, Los Angeles, CA 90069-1721, USA",1309 N Cordell Pl,Los Angeles,CA,90069-1721,US,ChIJV32nKp6-woAREbvVKKdep-0,34.0946876,-118.3929451,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34661,4,N COTTONTAIL TRL SANTA CLARITA 91390,34424 N Cottontail Trl Santa Clarita 91390,PREMISE,PREMISE,OTHER,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:4510,locality:Agua Dulce,,,"34424 N Cottontail Trl, Agua Dulce, CA 91390-4510, USA",34424 N Cottontail Trl,Agua Dulce,CA,91390-4510,US,ChIJlwB6F95jwoARntGOoV9ujFQ,34.4964601,-118.3346172,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34707,4,N GRESHAM PL CANOGA PARK 91304,8807 N Gresham Pl Canoga Park 91304,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:1314,locality:West Hills,,,"8807 North Gresham Place, West Hills, CA 91304-1314, USA",8807 N Gresham Pl,West Hills,CA,91304-1314,US,ChIJOeW2AvOcwoARtJMp7KT_TPE,34.2300093,-118.6053722,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34766,4,N MOCKINGBIRD PL WEST HOLLYWOOD 90069,1411 N Mockingbird Pl West Hollywood 90069,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:1153,locality:Los Angeles,,,"1411 North Mockingbird Place, Los Angeles, CA 90069-1153, USA",1411 N Mockingbird Pl,Los Angeles,CA,90069-1153,US,ChIJQzQDpp--woARCgCLn43itXU,34.0946162,-118.3903358,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34812,4,N ROWAN AVE LOS ANGELES 90023,949 N Rowan Ave Los Angeles 90023,PREMISE,PREMISE,SUB_PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:3819,postal_code:90063,,,"949 North Rowan Avenue, Los Angeles, CA 90063-3819, USA",949 N Rowan Ave,Los Angeles,CA,90063-3819,US,ChIJ28zywvPFwoARsyMo-YQS5KM,34.0474921,-118.187482,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34829,4,N ST IVES PL WEST HOLLYWOOD 90069,1277 N St Ives Pl West Hollywood 90069,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:1703,locality:Los Angeles,,,"1277 North Saint Ives Place, Los Angeles, CA 90069-1703, USA",1277 N St Ives Pl,Los Angeles,CA,90069-1703,US,ChIJ379cep--woAR7UJ3eN4WXag,34.0934821,-118.3895031,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34858,4,N WESTMOUNT DR LOS ANGELES 90048,417 N Westmount Dr Los Angeles 90048,PREMISE,PREMISE,SUB_PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA,locality:W Hollywood,,,"417 North Westmount Drive, W Hollywood, CA 90048, USA",417 N Westmount Dr,W Hollywood,CA,90048,US,ChIJlw1mu7O-woARKX9DNqfc708,34.0788605,-118.3773927,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34892,4,NEWPORT AVE ENCINO 91316,6345 Newport Ave Encino 91316,PREMISE,OTHER,OTHER,True,True,True,FIX,,administrative_area_level_1:CA,,,,"6345 Newport Ave, Encino, CA 91316, USA",6345 Newport Ave,Encino,CA,91316,US,ChIJq-KwCjeYwoARLkJopGarvlY,34.1592881,-118.5011688,200,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34893,4,NEWPORT AVE VAN NUYS 91411,14824 Newport Ave Van Nuys 91411,PREMISE,OTHER,OTHER,True,True,True,FIX,,administrative_area_level_1:CA,,,,"14824 Newport Ave, Van Nuys, CA 91411, USA",14824 Newport Ave,Van Nuys,CA,91411,US,ChIJzzjvlBqXwoARJWhQqrR17_c,34.1799855,-118.4601175,200,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE; possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34897,4,NICOLA AVE LOS ANGELES 90022,1539 Nicola Ave Los Angeles 90022,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:5429,locality:Commerce,,,"1539 Nicola Avenue, Commerce, CA 90022-5429, USA",1539 Nicola Ave,Commerce,CA,90022-5429,US,ChIJswVD4TXOwoAR6KmYu-pKWlM,34.0082015,-118.1345487,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34901,4,NONE LOS ANGELES 90066,1 None Los Angeles 90066,PREMISE,ROUTE,ROUTE,True,True,True,ACCEPT,,administrative_area_level_1:CA,,,,"1 None, Los Angeles, CA 90066, USA",1 None,Los Angeles,CA,90066,US,EiIxIE5vbmUsIExvcyBBbmdlbGVzLCBDQSA5MDA2NiwgVVNBIi4qLAoUChIJJ5-mLBm3k4ARoG5CSirSx80SFAoSCRPaJ9xdx8KAEfQIRiVv3y_i,33.9153276,-118.3960925,200,validationGranularity_not_in_PREMISE_PREMISE_PROXIMITY_SUB_PREMISE,representative_addresses_validation_results_one_per_group__89127rows.csv
34910,4,NOYA PL PALOS VERDES PENINSULA 90274,2008 Noya Pl Palos Verdes Peninsula 90274,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,postal_code_suffix:1951,administrative_area_level_1:CA,,,"2008 Noya Place, Palos Verdes, CA 90274-1951, USA",2008 Noya Pl,Palos Verdes,CA,90274-1951,US,ChIJxcn7RX1M3YARQgciGfhmdBw,33.7809437,-118.4038846,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34917,4,OAKBROOKE CT RANCH 91381,25844 Oakbrooke Ct Stevenson Ranch 91381,PREMISE,PREMISE_PROXIMITY,PREMISE_PROXIMITY,True,True,True,CONFIRM,True,administrative_area_level_1:CA,locality:Valencia,,,"25844 Oakbrooke Court, Valencia, CA 91381, USA",25844 Oakbrooke Ct,Valencia,CA,91381,US,Ei4yNTg0NCBPYWticm9va2UgQ291cnQsIFZhbGVuY2lhLCBDQSA5MTM4MSwgVVNBIjISMAoUChIJlwWL8NGAwoARdwZ3WPAhPtgQ9MkBKhQKEgmXBYvw0YDCgBEpmbcUvBfLAw,34.3995703,-118.5860731,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34938,4,ORRIN RD SANTA CLARITA 91390,33455 Orrin Rd Santa Clarita 91390,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:2892,locality:Agua Dulce,,,"33455 Orrin Road, Agua Dulce, CA 91390-2892, USA",33455 Orrin Rd,Agua Dulce,CA,91390-2892,US,ChIJF4vUeiBgwoAReNwCd81IlXA,34.4978152,-118.3251735,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34943,4,OXNARD ST VALLEY VILLAGE 91607,12624 Oxnard St Valley Village 91607,PREMISE,PREMISE,SUB_PREMISE,True,,True,CONFIRM,True,administrative_area_level_1:CA|postal_code_suffix:4419,locality:N Hollywood|postal_code:91606,,,"12624 Oxnard Street, N Hollywood, CA 91606-4419, USA",12624 Oxnard St,N Hollywood,CA,91606-4419,US,ChIJm1kgcm-WwoARs_xQprcrltI,34.1792016,-118.408181,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
34946,4,PABLO PL PALOS VERDES PENINSULA 90274,1729 Pablo Pl Palos Verdes Peninsula 90274,PREMISE,PREMISE,PREMISE,True,,True,CONFIRM,True,postal_code_suffix:1210,administrative_area_level_1:CA,,,"1729 Pablo Place, Palos Verdes, CA 90274-1210, USA",1729 Pablo Pl,Palos Verdes,CA,90274-1210,US,ChIJB-VH7JtM3YAR679E0sSSbD0,33.7972626,-118.3997427,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
