OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,FullAddress,UniqueID,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,geometry_wkt,_has_u_pattern
,3214039026,,12800.0,U,,,,,Sierra,Highway,,,,,,,,,,,,,91390,,Unincorporated,Santa Clarita,Agua Dulce,,,,LACO DPW Add,{D2B5A223-D828-44F4-9732-B1355D4EC096},0.0,,D2B5A223-D828-44F4-9732-B1355D4EC096,Unknown,,,,,Hwy,Sierra Hwy,2024-07-17 18:16:05+00:00,12800 U Sierra Hwy Santa Clarita 91390,D2B5A223-D828-44F4-9732-B1355D4EC096_12800_U_Sierra_Hwy_Santa_Clarita_91390,Sierra,12800 U Sierra Highway Hwy Santa Clarita 91390,,,POINT (6453557.963499 2008307.836022),True
,3216005025,,6931.0,1/2U,,,,,Sierra,Highway,,,,,,,,,,,,,91390,,Unincorporated,Santa Clarita,Agua Dulce,,,,LACO DPW Add,{94291BE4-C117-4E79-81C2-72211BDBE596},0.0,,94291BE4-C117-4E79-81C2-72211BDBE596,Utility,,,,,Hwy,Sierra Hwy,2024-08-21 22:55:10+00:00,6931 1/2U Sierra Hwy Santa Clarita 91390,94291BE4-C117-4E79-81C2-72211BDBE596_6931_1/2U_Sierra_Hwy_Santa_Clarita_91390,Sierra,6931 1/2U Sierra Highway Hwy Santa Clarita 91390,,,POINT (6484768.127456 2015511.740906),True
,3216007012,,7521.0,U,,,,,Sierra,Highway,,,,,,,,,,,,,91390,,Unincorporated,Santa Clarita,Agua Dulce,,,,LACO DPW Add,{FDD838CA-418D-45D1-A719-BBF5C114AB15},0.0,,FDD838CA-418D-45D1-A719-BBF5C114AB15,Utility,,,,,Hwy,Sierra Hwy,2024-07-17 18:16:05+00:00,7521 U Sierra Hwy Santa Clarita 91390,FDD838CA-418D-45D1-A719-BBF5C114AB15_7521_U_Sierra_Hwy_Santa_Clarita_91390,Sierra,7521 U Sierra Highway Hwy Santa Clarita 91390,,,POINT (6481366.819626 2012371.870545),True
,3216009022,,6739.0,U,,,,,Sierra,Highway,,,,,,,,,,,,,91390,,Unincorporated,Santa Clarita,Agua Dulce,,,,LACO DPW Add,{C686EFA5-0727-4B7D-9BF9-0AB7F9A3A2DF},0.0,,C686EFA5-0727-4B7D-9BF9-0AB7F9A3A2DF,Utility,,,,,Hwy,Sierra Hwy,2024-07-17 18:16:05+00:00,6739 U Sierra Hwy Santa Clarita 91390,C686EFA5-0727-4B7D-9BF9-0AB7F9A3A2DF_6739_U_Sierra_Hwy_Santa_Clarita_91390,Sierra,6739 U Sierra Highway Hwy Santa Clarita 91390,,,POINT (6486105.629374 2012560.405929),True
,3216010029,,6348.0,U,,,,,Shannon Valley,Road,,,,,,,,,,,,,93510,,Unincorporated,Acton,,,,,LACO DPW Add,{259E58A7-3529-4F42-829E-696415BAEAAF},0.0,,259E58A7-3529-4F42-829E-696415BAEAAF,Utility,,,,,Rd,Shannon Valley Rd,2024-07-17 18:16:05+00:00,6348 U Shannon Valley Rd Acton 93510,259E58A7-3529-4F42-829E-696415BAEAAF_6348_U_Shannon_Valley_Rd_Acton_93510,Shannon Valley,6348 U Shannon Valley Road Rd Acton 93510,,,POINT (6488187.186235 2013358.044426),True
,3216013049,,35535.0,U,,,,,Palgrave,Road,,,,,,,,,,,,,93510,,Unincorporated,Acton,,,,,LACO DPW Add,{68A08854-6879-483A-99E2-65DEC77FD933},0.0,,68A08854-6879-483A-99E2-65DEC77FD933,Utility,,,,,Rd,Palgrave Rd,2024-07-17 18:16:05+00:00,35535 U Palgrave Rd Acton 93510,68A08854-6879-483A-99E2-65DEC77FD933_35535_U_Palgrave_Rd_Acton_93510,Palgrave,35535 U Palgrave Road Rd Acton 93510,,,POINT (6491738.780838 2012969.572434),True
,3216018014,,34555.0,U,,,,,Juniper Valley,Road,,,,,,,,,,,,,93510,,Unincorporated,Acton,,,,,CAMS,{D12BC4DD-A4D6-4FBC-9A74-F4A72217BDD1},0.0,,D12BC4DD-A4D6-4FBC-9A74-F4A72217BDD1,Utility,,,,,Rd,Juniper Valley Rd,2024-07-17 18:16:05+00:00,34555 U Juniper Valley Rd Acton 93510,D12BC4DD-A4D6-4FBC-9A74-F4A72217BDD1_34555_U_Juniper_Valley_Rd_Acton_93510,Juniper Valley,34555 U Juniper Valley Road Rd Acton 93510,,,POINT (6488612.011501 2007007.871103),True
,3217004040,,35918.0,U,,,,,Garlock,Road,,,,,,,,,,,,,93510,,Unincorporated,Acton,,,,,LACO DPW Add,{2BD0E5BC-B564-453C-AB14-D5F516E8B67E},0.0,,2BD0E5BC-B564-453C-AB14-D5F516E8B67E,Utility,,,,,Rd,Garlock Rd,2024-07-17 18:16:05+00:00,35918 U Garlock Rd Acton 93510,2BD0E5BC-B564-453C-AB14-D5F516E8B67E_35918_U_Garlock_Rd_Acton_93510,Garlock,35918 U Garlock Road Rd Acton 93510,,,POINT (6496123.985322 2015433.548149),True
,3217011800,,34693.0,U,,,,,Crown Valley,Road,,,,,,,,,,,,,93510,,Unincorporated,Acton,,,,,LACO DPW Add,{0F6B979C-B2FA-46C9-9D55-12A7B2FC662D},0.0,,0F6B979C-B2FA-46C9-9D55-12A7B2FC662D,Utility,,,,,Rd,Crown Valley Rd,2024-07-17 18:16:05+00:00,34693 U Crown Valley Rd Acton 93510,0F6B979C-B2FA-46C9-9D55-12A7B2FC662D_34693_U_Crown_Valley_Rd_Acton_93510,Crown Valley,34693 U Crown Valley Road Rd Acton 93510,,,POINT (6502066.68505 2008044.642323),True
,3217018016,,4421.0,U,,,,,Sierra,Highway,,,,,,,,,,,,,93510,,Unincorporated,Acton,,,,,LACO DPW Add,{30F99348-AAA7-44C9-8A62-4B7BCE0F06A3},0.0,,30F99348-AAA7-44C9-8A62-4B7BCE0F06A3,Utility,,,,,Hwy,Sierra Hwy,2024-07-17 18:16:05+00:00,4421 U Sierra Hwy Acton 93510,30F99348-AAA7-44C9-8A62-4B7BCE0F06A3_4421_U_Sierra_Hwy_Acton_93510,Sierra,4421 U Sierra Highway Hwy Acton 93510,,,POINT (6497721.490329 2002685.770823),True
,3217019016,,4361.0,U,,,,,Sierra,Highway,,,,,,,,,,,,,93510,,Unincorporated,Acton,,,,,LACO DPW Add,{AD680630-CACD-4A72-8398-DDA567C9C7FE},0.0,,AD680630-CACD-4A72-8398-DDA567C9C7FE,Utility,,,,,Hwy,Sierra Hwy,2024-07-17 18:16:05+00:00,4361 U Sierra Hwy Acton 93510,AD680630-CACD-4A72-8398-DDA567C9C7FE_4361_U_Sierra_Hwy_Acton_93510,Sierra,4361 U Sierra Highway Hwy Acton 93510,,,POINT (6498531.086807 2002710.447611),True
,3217021903,,33794.0,U,,,,,Crown Valley,Road,,,,,,,,,,,,,93510,,Unincorporated,Acton,,,,,LACO DPW Add,{94EE680E-9A4F-4676-B8B0-8BF007C8E7AB},0.0,,94EE680E-9A4F-4676-B8B0-8BF007C8E7AB,Utility,,,,,Rd,Crown Valley Rd,2024-07-17 18:16:05+00:00,33794 U Crown Valley Rd Acton 93510,94EE680E-9A4F-4676-B8B0-8BF007C8E7AB_33794_U_Crown_Valley_Rd_Acton_93510,Crown Valley,33794 U Crown Valley Road Rd Acton 93510,,,POINT (6502031.835055 2002652.944773),True
,3217022003,,3518.0,U,,,,,Sierra,Highway,,,,,,,,,,,,,93510,,Unincorporated,Acton,,,,,LACO DPW Add,{7A5CAB30-3622-4C52-A0E7-012E9F106B87},0.0,,7A5CAB30-3622-4C52-A0E7-012E9F106B87,Utility,,,,,Hwy,Sierra Hwy,2024-07-17 18:16:05+00:00,3518 U Sierra Hwy Acton 93510,7A5CAB30-3622-4C52-A0E7-012E9F106B87_3518_U_Sierra_Hwy_Acton_93510,Sierra,3518 U Sierra Highway Hwy Acton 93510,,,POINT (6503560.124321 2001960.081001),True
,3218001013,,9720.0,U,,West,Avenue,,I,,,,,,,,,,,,,,93536,,Unincorporated,Lancaster,Del Sur,,,,LACO DPW Add,{83687D92-9887-4CB8-8772-894B02A31D68},0.0,,83687D92-9887-4CB8-8772-894B02A31D68,Utility,,W,,Ave,,W Ave I,2024-07-17 18:16:05+00:00,9720 U W Ave I Lancaster 93536,83687D92-9887-4CB8-8772-894B02A31D68_9720_U_W_Ave_I_Lancaster_93536,Avenue I,9720 U W Avenue I Lancaster 93536,,,POINT (6470538.366217 2078580.986486),True
,3219018003,,9616.0,U,,West,Avenue,,H,,,,,,,,,,,,,,93536,,Unincorporated,Lancaster,Del Sur,,,,LACO DPW Add,{321B8E68-4464-453A-BEA3-04DF514934E5},0.0,,321B8E68-4464-453A-BEA3-04DF514934E5,Utility,,W,,Ave,,W Ave H,2024-07-17 18:16:05+00:00,9616 U W Ave H Lancaster 93536,321B8E68-4464-453A-BEA3-04DF514934E5_9616_U_W_Ave_H_Lancaster_93536,Avenue H,9616 U W Avenue H Lancaster 93536,,,POINT (6470919.350692 2083825.922191),True
,3219019009,,9625.0,U,,West,Avenue,,I,,,,,,,,,,,,,,93536,,Unincorporated,Lancaster,Del Sur,,,,LACO DPW Add,{8A4E04FA-AB79-452F-B4AB-8CF8A568A845},0.0,,8A4E04FA-AB79-452F-B4AB-8CF8A568A845,Unknown,,W,,Ave,,W Ave I,2024-07-17 18:16:05+00:00,9625 U W Ave I Lancaster 93536,8A4E04FA-AB79-452F-B4AB-8CF8A568A845_9625_U_W_Ave_I_Lancaster_93536,Avenue I,9625 U W Avenue I Lancaster 93536,,,POINT (6472011.575541 2078674.442336),True
,3219019011,,9625.0,U,,West,,,I,Avenue,,,,,,,,,,,,,93536,,Unincorporated,Lancaster,Del Sur,,,,LACO DPW Add,{72EC2D32-DCC4-41BE-BB5A-CB5B447452B3},0.0,,72EC2D32-DCC4-41BE-BB5A-CB5B447452B3,Utility,,W,,,Ave,W I Ave,2024-07-17 18:16:05+00:00,9625 U W I Ave Lancaster 93536,72EC2D32-DCC4-41BE-BB5A-CB5B447452B3_9625_U_W_I_Ave_Lancaster_93536,I,9625 U W I Avenue Ave Lancaster 93536,,,POINT (6471062.079737 2078731.570831),True
,3219021009,,9257.0,U,,West,Avenue,,I,,,,,,,,,,,,,,93536,,Unincorporated,Lancaster,Del Sur,,,,LACO DPW Add,{FB7BFF2C-3CD3-4691-ADF6-420FB898D5A1},0.0,,FB7BFF2C-3CD3-4691-ADF6-420FB898D5A1,Utility,,W,,Ave,,W Ave I,2024-07-17 18:16:05+00:00,9257 U W Ave I Lancaster 93536,FB7BFF2C-3CD3-4691-ADF6-420FB898D5A1_9257_U_W_Ave_I_Lancaster_93536,Avenue I,9257 U W Avenue I Lancaster 93536,,,POINT (6473000.749416 2078724.240793),True
,3220002034,,8858.0,U,,West,Avenue,,D-8,,,,,,,,,,,,,,93536,,Unincorporated,Lancaster,Del Sur,,,,LACO DPW Add,{C4F841B0-D2EF-4F5A-BEB1-B383F1019E3B},0.0,,C4F841B0-D2EF-4F5A-BEB1-B383F1019E3B,Utility,,W,,Ave,,W Ave D-8,2024-07-17 18:16:05+00:00,8858 U W Ave D-8 Lancaster 93536,C4F841B0-D2EF-4F5A-BEB1-B383F1019E3B_8858_U_W_Ave_D-8_Lancaster_93536,Avenue D-8,8858 U W Avenue D-8 Lancaster 93536,,,POINT (6474651.978069 2102332.465886),True
,3220011033,,7741.0,U,,West,Avenue,,E-10,,,,,,,,,,,,,,93536,,Unincorporated,Lancaster,Del Sur,,,,LACO DPW Add,{61C0A46D-89D4-42E2-AEE6-B33CF717AB2A},0.0,,61C0A46D-89D4-42E2-AEE6-B33CF717AB2A,Utility,,W,,Ave,,W Ave E-10,2024-07-17 18:16:05+00:00,7741 U W Ave E-10 Lancaster 93536,61C0A46D-89D4-42E2-AEE6-B33CF717AB2A_7741_U_W_Ave_E-10_Lancaster_93536,Avenue E-10,7741 U W Avenue E-10 Lancaster 93536,,,POINT (6480804.742338 2096572.356671),True
,3223008026,,7626.0,U,,,,,Escondido Canyon,Road,,,,,,,,,,,,,93510,,Unincorporated,Acton,,,,,LACO DPW Add,{E70FE1DF-0269-4508-8FF9-6707167E7E5E},0.0,,E70FE1DF-0269-4508-8FF9-6707167E7E5E,Utility,,,,,Rd,Escondido Canyon Rd,2024-07-17 18:16:05+00:00,7626 U Escondido Canyon Rd Acton 93510,E70FE1DF-0269-4508-8FF9-6707167E7E5E_7626_U_Escondido_Canyon_Rd_Acton_93510,Escondido Canyon,7626 U Escondido Canyon Road Rd Acton 93510,,,POINT (6482352.423626 2002023.725887),True
,3223011037,,8208.0,U,,,,,Banson,Street,,,,,,,,,,,,,93510,,Unincorporated,Acton,,,,,LACO DPW Add,{7A8B7B5B-68A7-4180-BFF5-80B5DC974DEC},0.0,,7A8B7B5B-68A7-4180-BFF5-80B5DC974DEC,Utility,,,,,St,Banson St,2024-08-08 22:56:26+00:00,8208 U Banson St Acton 93510,7A8B7B5B-68A7-4180-BFF5-80B5DC974DEC_8208_U_Banson_St_Acton_93510,Banson,8208 U Banson Street St Acton 93510,,,POINT (6478265.631603 1998652.98919),True
,3227004902,,39820.0,U,,,Calle,,Cascaron,,,,,,,,,,,,,,91390,,Unincorporated,Santa Clarita,Agua Dulce,,,,LACO DPW Add,{46660218-4AE5-4E06-8BAE-3C94D4E210FE},0.0,,46660218-4AE5-4E06-8BAE-3C94D4E210FE,Utility,,,,Calle,,Calle Cascaron,2024-07-17 18:16:05+00:00,39820 U Calle Cascaron Santa Clarita 91390,46660218-4AE5-4E06-8BAE-3C94D4E210FE_39820_U_Calle_Cascaron_Santa_Clarita_91390,Calle Cascaron,39820 U Calle Cascaron Santa Clarita 91390,,,POINT (6441075.921862 2047622.861067),True
,3231007068,,16283.0,U,,,,,Sierra,Highway,,,,,,,,,,,,,91351,,Unincorporated,Canyon Country,Santa Clarita,,,,LACO DPW Add,{A2340EBC-16ED-4E5C-86B0-53B0D78D741E},0.0,,A2340EBC-16ED-4E5C-86B0-53B0D78D741E,Unknown,,,,,Hwy,Sierra Hwy,2024-07-17 18:16:05+00:00,16283 U Sierra Hwy Canyon Country 91351,A2340EBC-16ED-4E5C-86B0-53B0D78D741E_16283_U_Sierra_Hwy_Canyon_Country_91351,Sierra,16283 U Sierra Highway Hwy Canyon Country 91351,,,POINT (6434861.317493 1987916.792159),True
,3231011030,,29380.0,U,,,,,Ryan,Lane,,,,,,,,,,,,,91387,,Unincorporated,Canyon Country,Santa Clarita,,,,LACO DPW Add,{64B54849-6425-4E6E-BCEF-9C2237307EA5},0.0,,64B54849-6425-4E6E-BCEF-9C2237307EA5,Utility,,,,,Ln,Ryan Ln,2024-07-17 18:16:05+00:00,29380 U Ryan Ln Canyon Country 91387,64B54849-6425-4E6E-BCEF-9C2237307EA5_29380_U_Ryan_Ln_Canyon_Country_91387,Ryan,29380 U Ryan Lane Ln Canyon Country 91387,,,POINT (6432656.61685 1983431.244371),True
,3231023005,,16715.0,U,,,,,Sierra,Highway,,,,,,,,,,,,,91351,,Unincorporated,Canyon Country,Santa Clarita,,,,CAMS,{698E3F90-47F8-4642-B436-FFD208F8BF27},0.0,,698E3F90-47F8-4642-B436-FFD208F8BF27,Unknown,,,,,Hwy,Sierra Hwy,2024-07-17 18:16:05+00:00,16715 U Sierra Hwy Canyon Country 91351,698E3F90-47F8-4642-B436-FFD208F8BF27_16715_U_Sierra_Hwy_Canyon_Country_91351,Sierra,16715 U Sierra Highway Hwy Canyon Country 91351,,,POINT (6432742.541547 1984913.628218),True
,3233010016,,7047.0,U,,,Avenue,,B-10,,,,,,,,,,,,,,93536,,Unincorporated,Lancaster,Del Sur,,,,LACO DPW Add,{3E85A0EE-5814-4B42-A136-6FA1D853D2A0},0.0,,3E85A0EE-5814-4B42-A136-6FA1D853D2A0,Utility,,,,Ave,,Ave B-10,2024-09-14 08:24:46+00:00,7047 U Ave B-10 Lancaster 93536,3E85A0EE-5814-4B42-A136-6FA1D853D2A0_7047_U_Ave_B-10_Lancaster_93536,Avenue B-10,7047 U Avenue B-10 Lancaster 93536,,,POINT (6484487.26286 2112642.101763),True
,3233019009,,8352.0,U,,West,Avenue,,C-8,,,,,,,,,,,,,,93536,,Unincorporated,Lancaster,Del Sur,,,,LACO DPW Add,{77DED964-FFC3-497D-AE44-AB6F3E74FC67},0.0,,77DED964-FFC3-497D-AE44-AB6F3E74FC67,Utility,,W,,Ave,,W Ave C-8,2024-07-17 18:16:05+00:00,8352 U W Ave C-8 Lancaster 93536,77DED964-FFC3-497D-AE44-AB6F3E74FC67_8352_U_W_Ave_C-8_Lancaster_93536,Avenue C-8,8352 U W Avenue C-8 Lancaster 93536,,,POINT (6477316.523265 2107437.496358),True
,3234004014,,39553.0,U,,,,,San Francisquito Canyon,Road,,,,,,,,,,,,,91390,,Unincorporated,Santa Clarita,Agua Dulce,,,,LACO DPW Add,{8062FEC1-E3CA-49E0-B933-5313D38B3EA1},0.0,,8062FEC1-E3CA-49E0-B933-5313D38B3EA1,Utility,,,,,Rd,San Francisquito Canyon Rd,2024-07-17 18:16:05+00:00,39553 U San Francisquito Canyon Rd Santa Clarita 91390,8062FEC1-E3CA-49E0-B933-5313D38B3EA1_39553_U_San_Francisquito_Canyon_Rd_Santa_Clarita_91390,San Francisquito Canyon,39553 U San Francisquito Canyon Road Rd Santa Clarita 91390,,,POINT (6435792.473439 2048470.03096),True
,3235004301,,16046.0,U,,,,,Portal Ridge,Road,,,,,,,,,,,,,93536,,Unincorporated,Lancaster,Del Sur,,,,LACO DPW Add,{5D051F77-F31F-4882-B749-2E8C434F90F2},0.0,,5D051F77-F31F-4882-B749-2E8C434F90F2,Utility,,,,,Rd,Portal Ridge Rd,2024-07-17 18:16:05+00:00,16046 U Portal Ridge Rd Lancaster 93536,5D051F77-F31F-4882-B749-2E8C434F90F2_16046_U_Portal_Ridge_Rd_Lancaster_93536,Portal Ridge,16046 U Portal Ridge Road Rd Lancaster 93536,,,POINT (6437440.16765 2068316.618892),True
,3235011300,,16143.0,U,,,,,Grass Mountain Fire,Road,,,,,,,,,,,,,91390,,Unincorporated,Santa Clarita,Agua Dulce,,,,LACO DPW Add,{CD2D05CD-45DC-428A-A012-C927127E8E81},0.0,,CD2D05CD-45DC-428A-A012-C927127E8E81,Utility,,,,,Rd,Grass Mountain Fire Rd,2024-07-17 18:16:05+00:00,16143 U Grass Mountain Fire Rd Santa Clarita 91390,CD2D05CD-45DC-428A-A012-C927127E8E81_16143_U_Grass_Mountain_Fire_Rd_Santa_Clarita_91390,Grass Mountain Fire,16143 U Grass Mountain Fire Road Rd Santa Clarita 91390,,,POINT (6437023.711462 2055871.60638),True
,3236001044,,16858.0,U,,West,Avenue,,D,,,,,,,,,,,,,,93536,,Unincorporated,Lancaster,Del Sur,,,,LACO DPW Add,{B98CB048-B9A2-4E63-A6BE-87C8A738415D},0.0,,B98CB048-B9A2-4E63-A6BE-87C8A738415D,Utility,,W,,Ave,,W Ave D,2024-07-17 18:16:05+00:00,16858 U W Ave D Lancaster 93536,B98CB048-B9A2-4E63-A6BE-87C8A738415D_16858_U_W_Ave_D_Lancaster_93536,Avenue D,16858 U W Avenue D Lancaster 93536,,,POINT (6432198.080693 2104700.071059),True
,3238005001,,48984.0,U,,,,,190th,Street,West,,,,,,,,,,,,93536,,Unincorporated,Lancaster,Del Sur,,,,LACO DPW Add,{C2CEFFF3-CDB1-4D66-AFD8-C1FAA29423B1},0.0,,C2CEFFF3-CDB1-4D66-AFD8-C1FAA29423B1,Utility,,,W,,St,190th St W,2024-07-17 18:16:05+00:00,48984 U 190th St W Lancaster 93536,C2CEFFF3-CDB1-4D66-AFD8-C1FAA29423B1_48984_U_190th_St_W_Lancaster_93536,190th,48984 U 190th Street St W Lancaster 93536,,,POINT (6421612.82168 2104459.177184),True
,3238005036,,18036.0,U,,West,Avenue,,D,,,,,,,,,,,,,,93536,,Unincorporated,Lancaster,Del Sur,,,,LACO DPW Add,{38E3A81E-8855-4B6B-8E25-87B7EACCEB1C},0.0,,38E3A81E-8855-4B6B-8E25-87B7EACCEB1C,Utility,,W,,Ave,,W Ave D,2024-07-17 18:16:05+00:00,18036 U W Ave D Lancaster 93536,38E3A81E-8855-4B6B-8E25-87B7EACCEB1C_18036_U_W_Ave_D_Lancaster_93536,Avenue D,18036 U W Avenue D Lancaster 93536,,,POINT (6426586.723478 2103275.145431),True
,3238005036,,18028.0,U,,West,Avenue,,D,,,,,,,,,,,,,,93536,,Unincorporated,Lancaster,Del Sur,,,,LACO DPW Add,{E3081DFC-67D3-40AB-A222-4D1336535F4A},0.0,,E3081DFC-67D3-40AB-A222-4D1336535F4A,Utility,,W,,Ave,,W Ave D,2024-07-17 18:16:05+00:00,18028 U W Ave D Lancaster 93536,E3081DFC-67D3-40AB-A222-4D1336535F4A_18028_U_W_Ave_D_Lancaster_93536,Avenue D,18028 U W Avenue D Lancaster 93536,,,POINT (6426724.744527 2103275.442675),True
,3238005036,,18032.0,U,,West,Avenue,,D,,,,,,,,,,,,,,93536,,Unincorporated,Lancaster,Del Sur,,,,LACO DPW Add,{D1330EF0-1941-4618-8C07-F088E589239F},0.0,,D1330EF0-1941-4618-8C07-F088E589239F,Utility,,W,,Ave,,W Ave D,2024-07-17 18:16:05+00:00,18032 U W Ave D Lancaster 93536,D1330EF0-1941-4618-8C07-F088E589239F_18032_U_W_Ave_D_Lancaster_93536,Avenue D,18032 U W Avenue D Lancaster 93536,,,POINT (6426657.315528 2103274.568661),True
,3238011040,,47654.0,U,,,,,190th,Street,West,,,,,,,,,,,,93536,,Unincorporated,Lancaster,Del Sur,,,,LACO DPW Add,{F24C0B72-8A99-47F5-856E-00BD819F0A83},0.0,,F24C0B72-8A99-47F5-856E-00BD819F0A83,Utility,,,W,,St,190th St W,2024-10-09 22:55:37+00:00,47654 U 190th St W Lancaster 93536,F24C0B72-8A99-47F5-856E-00BD819F0A83_47654_U_190th_St_W_Lancaster_93536,190th,47654 U 190th Street St W Lancaster 93536,,,POINT (6421612.612691 2094564.299336),True
,3238031003,,19736.0,U,,West,Avenue,,D-4,,,,,,,,,,,,,,93536,,Unincorporated,Lancaster,Del Sur,,,,LACO DPW Add,{4F333014-3388-49CB-BAED-43FFB6454925},0.0,,4F333014-3388-49CB-BAED-43FFB6454925,Utility,,W,,Ave,,W Ave D-4,2024-07-17 18:16:05+00:00,19736 U W Ave D-4 Lancaster 93536,4F333014-3388-49CB-BAED-43FFB6454925_19736_U_W_Ave_D-4_Lancaster_93536,Avenue D-4,19736 U W Avenue D-4 Lancaster 93536,,,POINT (6417346.454885 2103200.372943),True
,3240006029,,18365.0,U,,West,Avenue,,F-4,,,,,,,,,,,,,,93536,,Unincorporated,Lancaster,Del Sur,,,,LACO DPW Add,{2CF6C713-9FB1-450F-AB69-56B2CB97FB14},0.0,,2CF6C713-9FB1-450F-AB69-56B2CB97FB14,Utility,,W,,Ave,,W Ave F-4,2024-07-17 18:16:05+00:00,18365 U W Ave F-4 Lancaster 93536,2CF6C713-9FB1-450F-AB69-56B2CB97FB14_18365_U_W_Ave_F-4_Lancaster_93536,Avenue F-4,18365 U W Avenue F-4 Lancaster 93536,,,POINT (6425089.222864 2092884.378155),True
,3240018276,,17452.0,U,,,Avenue,,H,,,,,,,,,,,,,,93536,,Unincorporated,Lancaster,Del Sur,,,,LACO DPW Add,{357DBBA9-6D70-41A4-9D23-6944AC96BF08},0.0,,357DBBA9-6D70-41A4-9D23-6944AC96BF08,Utility,,,,Ave,,Ave H,2024-07-17 18:16:05+00:00,17452 U Ave H Lancaster 93536,357DBBA9-6D70-41A4-9D23-6944AC96BF08_17452_U_Ave_H_Lancaster_93536,Avenue H,17452 U Avenue H Lancaster 93536,,,POINT (6430846.365877 2079927.222311),True
,3241020004,,17213.0,U,,,,,Portal Ridge,Road,,,,,,,,,,,,,93532,,Unincorporated,Lake Hughes,Elizabeth Lake,,,,LACO DPW Add,{4F24B7E5-2871-4373-8413-AAE883AD6AFC},0.0,,4F24B7E5-2871-4373-8413-AAE883AD6AFC,Utility,,,,,Rd,Portal Ridge Rd,2024-07-17 18:16:05+00:00,17213 U Portal Ridge Rd Lake Hughes 93532,4F24B7E5-2871-4373-8413-AAE883AD6AFC_17213_U_Portal_Ridge_Rd_Lake_Hughes_93532,Portal Ridge,17213 U Portal Ridge Road Rd Lake Hughes 93532,,,POINT (6431583.235795 2069845.007239),True
,3241020004,,17207.0,U,,,,,Portal Ridge,Road,,,,,,,,,,,,,93532,,Unincorporated,Lake Hughes,Elizabeth Lake,,,,LACO DPW Add,{D195DF3C-24E0-47CE-8D9D-1B006EC06003},0.0,,D195DF3C-24E0-47CE-8D9D-1B006EC06003,Utility,,,,,Rd,Portal Ridge Rd,2024-07-17 18:16:05+00:00,17207 U Portal Ridge Rd Lake Hughes 93532,D195DF3C-24E0-47CE-8D9D-1B006EC06003_17207_U_Portal_Ridge_Rd_Lake_Hughes_93532,Portal Ridge,17207 U Portal Ridge Road Rd Lake Hughes 93532,,,POINT (6431603.504783 2069853.058732),True
,3241020909,,17023.0,U,,,,,Elizabeth Lake,Road,,,,,,,,,,,,,93532,,Unincorporated,Lake Hughes,Elizabeth Lake,,,,LACO DPW Add,{3E522CC5-5E07-4309-9676-4543F1DDFC27},0.0,,3E522CC5-5E07-4309-9676-4543F1DDFC27,Utility,,,,,Rd,Elizabeth Lake Rd,2024-07-17 18:16:05+00:00,17023 U Elizabeth Lake Rd Lake Hughes 93532,3E522CC5-5E07-4309-9676-4543F1DDFC27_17023_U_Elizabeth_Lake_Rd_Lake_Hughes_93532,Elizabeth Lake,17023 U Elizabeth Lake Road Rd Lake Hughes 93532,,,POINT (6432155.507616 2067930.807327),True
,3243021022,,20800.0,U,,,,,Pine Canyon,Road,,,,,,,,,,,,,93532,,Unincorporated,Lake Hughes,Elizabeth Lake,,,,LACO DPW House Numbering Map,{2416AB3A-1102-4F8E-A84F-21BF97CA0BEF},0.0,,2416AB3A-1102-4F8E-A84F-21BF97CA0BEF,Utility,,,,,Rd,Pine Canyon Rd,2024-07-17 18:16:05+00:00,20800 U Pine Canyon Rd Lake Hughes 93532,2416AB3A-1102-4F8E-A84F-21BF97CA0BEF_20800_U_Pine_Canyon_Rd_Lake_Hughes_93532,Pine Canyon,20800 U Pine Canyon Road Rd Lake Hughes 93532,,,POINT (6411452.903024 2075922.680779),True
,3243030310,,22554.0,U,,,,,Pine Canyon,Road,,,,,,,,,,,,,93532,,Unincorporated,Lake Hughes,Elizabeth Lake,,,,LACO DPW Add,{7904D637-6507-4F9E-BAF1-1C6AD2C4DB5A},0.0,,7904D637-6507-4F9E-BAF1-1C6AD2C4DB5A,Utility,,,,,Rd,Pine Canyon Rd,2024-07-17 18:16:05+00:00,22554 U Pine Canyon Rd Lake Hughes 93532,7904D637-6507-4F9E-BAF1-1C6AD2C4DB5A_22554_U_Pine_Canyon_Rd_Lake_Hughes_93532,Pine Canyon,22554 U Pine Canyon Road Rd Lake Hughes 93532,,,POINT (6388947.977889 2071218.779098),True
